cep,logradouro,complemento,bairro,id_cidade,id_estado,lat,lon
12321470,"Rua Francisco Gomes da Silva","","Jardim Emília",4595,26,-23.2949406,-45.9855695
12321480,"Avenida Benedita Martins Siqueira","","Jardim Emília",4595,26,-23.2945567,-45.9849364
12321490,"Rua Leonardo Gonçalves Caramuru","","Jardim Emília",4595,26,-23.2962431,-45.9844323
12321500,"Avenida Industrial","","Jardim Emília",4595,26,-23.2921414,-45.9903822
12321510,"Rua Rodolfo Anselmo","","Jardim Emília",4595,26,-23.2872194,-45.9831837
12321520,"Rodovia Presidente Dutra","","Jardim Emília",4595,26,-23.26658,-45.96093
12321551,"Rua Arthur Aragão Domingues Caetano","","Jardim Terras da Conceição",4595,26,-23.2987827,-45.9662542
12321552,"Rua José Vicente dos Santos","","Jardim Terras da Conceição",4595,26,-23.2987827,-45.9662542
12321553,"Rua Alice Ribeiro dos Santos","","Jardim Terras da Conceição",4595,26,-23.2987827,-45.9662542
12321554,"Rua Maria Justina de Macedo","","Jardim Terras da Conceição",4595,26,-23.2987827,-45.9662542
12321555,"Rua Luiz Cláudio Ferreira","","Jardim Terras da Conceição",4595,26,-23.2987827,-45.9662542
12321556,"Rua Jayme Ferreira Marques Neto","","Jardim Terras da Conceição",4595,26,-23.2987827,-45.9662542
12321557,"Rua Direitos Humanos","","Jardim Terras da Conceição",4595,26,-23.2934759,-45.9863949
12321564,"Rua Octávio Bento de Almeida","","Jardim Terras da Conceição",4595,26,-23.2987827,-45.9662542
12321630,"Avenida Mississipi","","Jardim Flórida",4595,26,-23.300706,-45.9787954
12321635,"Rua Hawaí","","Jardim Flórida",4595,26,-23.2993479,-45.9818805
12321640,"Rua Idaho","","Jardim Flórida",4595,26,-23.2966384,-45.9814415
12321645,"Avenida Presidente Humberto de Alencar Castelo Branco","- lado par","Jardim Flórida",4595,26,-23.2906024,-45.9799721
12321650,"Rua Kansas","","Jardim Flórida",4595,26,-23.2973141,-45.9818213
12321660,"Rua Montana","","Jardim Flórida",4595,26,-23.305,-45.9789353776
12321670,"Praça Presidente Kennedy","","Jardim Flórida",4595,26,-23.3009758,-45.9820472
12321680,"Rua Oregon","","Jardim Flórida",4595,26,-23.2979002,-45.9822464
12321690,"Rua New Jersey","","Jardim Flórida",4595,26,-23.2986333,-45.9821172
12321700,"Rua Alaska","","Jardim Flórida",4595,26,-23.2999552,-45.982299
12321710,"Rua Virgínia","","Jardim Flórida",4595,26,-23.3007343,-45.9812468
12321720,"Rua Utah","","Jardim Flórida",4595,26,-23.3005583,-45.9824814
12321730,"Rua Nebraska","","Jardim Flórida",4595,26,-23.2996516,-45.9820897
12321740,"Rua Colorado","","Jardim Flórida",4595,26,-23.3014626,-45.9811944
12321750,"Rua Geórgia","","Jardim Flórida",4595,26,-23.3016495,-45.9801319
12321760,"Rua Maine","","Jardim Flórida",4595,26,-23.302243,-45.9805097
12321770,"Rua Texas","","Jardim Flórida",4595,26,-23.3023781,-45.9808722
12321780,"Rua Vermont","","Jardim Flórida",4595,26,-23.3033818,-45.9803072
12321790,"Rua Arkansas","","Jardim Flórida",4595,26,-23.3024961,-45.9794127
12321800,"Rua Chiquinha Schurig","","Jardim Marister",4595,26,-23.3065648,-45.9784783
12321810,"Praça Soldado Constitucionalista","","Jardim Marister",4595,26,-23.3050573,-45.9792206
12321820,"Avenida Japão","","Jardim Marister",4595,26,-23.3056062,-45.9797644
12321830,"Rua Rotary Club","","Jardim Marister",4595,26,-23.3063715,-45.9802595
12321835,"Rua Lions Club","","Jardim Marister",4595,26,-23.3060438,-45.9792494
12321840,"Rua Paschoal Viola","","Jardim Marister",4595,26,-23.3064506,-45.979201
12321900,"Avenida Presidente Humberto de Alencar Castelo Branco, s/n","","Jardim Flórida",4595,26,-23.2987827,-45.9662542
12321901,"Avenida Presidente Humberto de Alencar Castelo Branco 3200","","Rio Abaixo",4595,26,-23.2146758,-46.0047694
12321902,"Rodovia Presidente Dutra, s/n","","Jardim Emília",4595,26,-23.2987827,-45.9662542
12322000,"Avenida São João","","São João",4595,26,-23.3089675,-45.9775138
12322010,"Rua Padre Juca","","São João",4595,26,-23.3120891,-45.9822989
12322020,"Rua Flávio Fogaça de Almeida Júnior","","Jardim América",4595,26,-23.2987827,-45.9662542
12322030,"Rua Antônio Fogaça de Almeida","","Jardim América",4595,26,-23.316642,-45.9843826
12322040,"Rua Professora Irene de Camargo Penteado Faria","","Jardim América",4595,26,-23.3178267,-45.9834613
12322050,"Avenida Edmundo de Souza","","Jardim América",4595,26,-23.3145767,-45.9855736
12322060,"Rua Doutor Flauzino Barbosa Sandoval","","Jardim América",4595,26,-23.2987827,-45.9662542
12322070,"Rua Coronel Joaquim Fogaça de Almeida","","Jardim América",4595,26,-23.3157465,-45.9846422
12322080,"Rua Cincinato Fogaça de Almeida","","Jardim América",4595,26,-23.3154582,-45.9852641
12322090,"Rua Alzira Pires de Moraes","","Jardim América",4595,26,-23.3157562,-45.9861908
12322110,"Rua Maria Aparecida Stok de Moraes","","Jardim América",4595,26,-23.31373,-45.9839689
12322120,"Rua Antônio Ferreira Rizzini","","Jardim Elza Maria",4595,26,-23.2987827,-45.9662542
12322121,"Rua Maércio Fernandes","","Jardim Elza Maria",4595,26,-23.2987827,-45.9662542
12322130,"Rua Alencar Mazzeo","","Jardim Elza Maria",4595,26,-23.2987827,-45.9662542
12322140,"Rua José Carvalho de Godoy","","Jardim Elza Maria",4595,26,-23.2927599931,-45.9793273616
12322150,"Rua Ivone Lucia Guarnieri Stock","","Jardim Elza Maria",4595,26,-23.3147901,-45.9876815
12322260,"Rua João Pinto Cepinho","","Residencial São Paulo",4595,26,-23.3121942,-45.9846929
12322270,"Rua Francisco Arantes Cepinho","","Residencial São Paulo",4595,26,-23.3123802,-45.9852645
12322280,"Rua Ale Mohamed Ahmed","","Residencial São Paulo",4595,26,-23.3117928,-45.9857035
12322310,"Avenida Santa Cruz dos Lázaros","","Santa Cruz dos Lázaros",4595,26,-23.3106189,-45.9913986
12322320,"Rua Luciano de Toledo","","Santa Cruz dos Lázaros",4595,26,-23.3119992,-45.9919632
12322330,"Rua João Atílio Ferrarini","","Santa Cruz dos Lázaros",4595,26,-23.2987827,-45.9662542
12322340,"Rua Waldomiro Dantas Cortez","","Santa Cruz dos Lázaros",4595,26,-23.3121838,-45.9926181
12322350,"Rua Getúlio Camargo","","Santa Cruz dos Lázaros",4595,26,-23.3126012,-45.9921416
12322360,"Rua Projetada","","Santa Cruz dos Lázaros",4595,26,-23.3098324,-45.9905514
12322370,"Rua Duarte da Costa","","Santa Cruz dos Lázaros",4595,26,-23.3092103,-45.9880762
12322380,"Travessa José de Souza Lima","","Santa Cruz dos Lázaros",4595,26,-23.3092655,-45.9888927
12322390,"Rua Mem de Sá","","Santa Cruz dos Lázaros",4595,26,-23.3092392,-45.9883722
12322400,"Rua Manoel da Nóbrega","","Santa Cruz dos Lázaros",4595,26,-23.3091813,-45.9877798
12322410,"Rua Tomé Souza","","Santa Cruz dos Lázaros",4595,26,-23.3091176,-45.9871448
12322420,"Rua Benedito Antônio Bueno","","Santa Cruz dos Lázaros",4595,26,-23.3110926,-45.9893161
12322430,"Rua José Abrahão","","São João",4595,26,-23.3116104,-45.9884816
12322440,"Rua Marco Mehler","","São João",4595,26,-23.3109149,-45.9878767
12322450,"Rua Américo Brasiliense","","São João",4595,26,-23.3105033,-45.9855029
12322460,"Rua Vereador Antônio Passos Fernandes","","São João",4595,26,-23.3090849,-45.9856296
12322470,"Rua Almirante Tamandaré","","São João",4595,26,-23.3103741,-45.9847857
12322480,"Rua Duque de Caxias","","São João",4595,26,-23.3113349,-45.9843806
12322490,"Rua José Bonifácio de Mattos","","São João",4595,26,-23.3110962,-45.9837171
12322500,"Rua General Osório","","São João",4595,26,-23.3116958,-45.9834571
12322510,"Rua Marechal Deodoro","","São João",4595,26,-23.3107988,-45.9828827
12322520,"Rua José de Moraes","","São João",4595,26,-23.3107988,-45.9828827
12322530,"Rua Professora Alcina de Moraes Salles","","São João",4595,26,-23.3101283,-45.9823125
